evt, m, deta, e_ratio
19495,3.76173,4.2989,0.553712
19496,4.19396,1.64468,0.417515
19497,6.46539,1.08092,0.322976
19498,3.71495,4.33352,0.237355
19499,4.70667,1.58093,0.456566
19500,5.41448,0.704148,0.510886
19501,3.58756,4.17518,0.0301963
19502,3.78082,1.6138,0.453915
19503,3.81117,3.64564,0.835111
19504,4.6412,1.2245,0.42092
19505,3.7535,4.21266,0.0461106
19506,6.82493,3.99337,0.553097
19507,3.93946,5.92495,0.898971
19508,4.07937,2.18447,0.20252
19509,3.96786,0.717252,0.699999
19510,4.12674,3.16467,0.0654597
19511,3.72972,4.40786,0.628406
19512,4.01059,1.57802,0.309353
19513,5.41512,4.37781,0.11153
19514,4.63111,1.06209,0.716273
19515,3.94044,4.11996,0.0192586
19516,4.74755,2.41484,0.113657
19517,4.64256,2.36082,0.0900354
19518,4.91335,1.14636,0.414531
19519,6.27702,0.77462,0.596834
19520,3.91019,3.54803,0.0845184
19521,3.86006,3.53634,0.136426
19522,3.71785,1.03955,0.968731
19523,4.00503,0.379473,0.494515
19524,3.67428,0.69563,0.616454
19525,4.29384,0.474224,0.778619
19526,4.08605,2.8419,0.318768
19527,3.57362,4.06337,0.548778
19528,4.11955,6.01683,0.193033
19529,6.12724,5.31025,0.699917
19530,3.60345,1.58945,0.740039
19531,3.98158,2.79898,0.768817
19532,3.79484,1.5309,0.248908
19533,3.96832,4.39306,0.308099
19534,3.99672,5.50421,0.197003
19535,5.12545,1.6114,0.237291
19536,6.32696,0.120267,0.900456
19537,5.04984,1.13659,0.321916
19538,3.57838,3.77245,0.20575
19539,3.95429,6.46452,0.0919029
19540,4.21215,5.96082,0.0127681
19541,3.87986,5.84763,0.0341888
19542,4.33302,5.13173,0.0219876
19543,3.63873,0.271636,0.724194
19544,4.57791,4.9813,0.852179
19545,5.82856,0.808119,0.795258
19546,6.92778,2.42521,0.410087
19547,5.128,1.82586,0.136312
19548,3.92789,2.46775,0.2117
19549,6.11486,2.80971,0.146566
19550,4.36423,7.08998,0.00869404
19551,4.39883,1.84476,0.323266
19552,4.79846,0.660241,0.42569
19553,4.29196,2.28429,0.178489
19554,4.7187,3.94319,0.113486
19555,5.04943,3.60172,0.73907
19556,4.63522,2.13006,0.420161
19557,4.0611,3.1136,0.292936
19558,3.55665,4.82764,0.0656425
19559,4.27674,5.95552,0.031655
19560,4.57471,4.72188,0.0373741
19561,4.55955,0.484853,0.632202
19562,6.38934,0.601583,0.599627
19563,13.0686,1.85309,0.166767
19564,3.9013,7.06927,0.0376666
19565,3.94739,1.95443,0.180356
19566,4.3647,0.186265,0.92814
19567,3.65737,3.36798,0.111594
19568,4.71415,1.01678,0.841443
19569,3.97023,4.06185,0.127509
19570,7.01437,4.31362,0.534066
19571,3.64638,5.04589,0.192462
19572,3.5442,0.83482,0.484693
19573,4.06143,1.97131,0.238796
19574,4.38465,2.5856,0.142141
19575,5.1531,2.80389,0.0555084
19576,3.66274,4.17516,0.827477
19577,4.14572,5.51306,0.631867
19578,3.91902,5.47691,0.321342
19579,4.32798,3.8009,0.0972675
19580,4.63586,0.435227,0.896106
19581,4.89958,0.232848,0.818266
19582,3.60138,1.75094,0.221597
19583,4.05765,0.123069,0.808762
19584,4.63182,3.05293,0.181865
19585,3.56555,2.35579,0.176313
19586,3.55799,5.56165,0.211653
19587,4.47675,1.91647,0.331227
19588,6.61295,0.278867,0.890235
19589,4.37647,1.24024,0.47298
19590,5.18326,3.65609,0.141083
19591,5.84975,2.78151,0.472949
19592,5.5677,2.15804,0.129441
19593,4.74327,1.55149,0.731689
19594,4.86222,4.57678,0.516428
19595,6.3967,0.546187,0.607417
19596,4.27619,5.43232,0.772015
19597,3.99948,3.45849,0.771363
19598,4.82352,2.89707,0.0960834
19599,4.03309,2.29961,0.13946
19600,4.1789,4.12511,0.313151
19601,3.98811,6.32941,0.0233961
19602,3.88883,4.61661,0.475789
19603,5.45972,0.191791,0.732787
19604,3.57362,6.07212,0.10227
19605,3.80295,0.808632,0.429837
19606,3.99448,1.24179,0.430349
19607,3.54127,4.31031,0.282421
19608,4.12184,0.682708,0.712138
19609,3.94745,1.60775,0.176942
19610,5.17784,3.75841,0.0315903
19611,5.88928,0.496003,0.585563
19612,5.03254,0.499628,0.602149
19613,4.13609,0.117638,0.994674
19614,4.86484,2.3702,0.111937
19615,3.89376,0.0797804,0.733103
19616,3.77716,6.96713,0.14049
19617,5.68722,1.86865,0.400288
19618,3.57165,1.75713,0.95983
19619,3.90566,2.48506,0.0797626
19620,4.15781,2.70032,0.0745212
19621,4.52261,1.00216,0.447682
19622,4.4082,4.84459,0.0307611
19623,5.8689,5.67033,0.94497
19624,3.59403,6.88431,0.977692
19625,4.26712,3.29645,0.183339
19626,3.68701,0.16395,0.854496
19627,4.79246,1.32312,0.371945
19628,3.9543,4.0994,0.293627
19629,4.48248,1.76752,0.745563
19630,3.84753,5.17483,0.177902
19631,5.60226,4.51776,0.0205163
19632,6.17911,2.2037,0.271763
19633,4.4411,1.75176,0.459941
19634,5.1902,0.185329,0.959564
19635,3.82046,2.85399,0.656322
19636,3.55436,5.27502,0.727769
19637,3.92619,3.63948,0.0369728
19638,4.21469,0.911318,0.967326
19639,4.66498,1.36381,0.52232
19640,3.84418,2.97657,0.569217
19641,3.92142,1.68759,0.280894
19642,3.94672,0.105549,0.831215
19643,4.02726,1.61434,0.154002
19644,4.33812,5.10375,0.26447
19645,5.92088,0.0606386,0.946104
19646,3.61517,0.317028,0.718934
19647,3.7061,5.6887,0.145239
19648,5.04268,0.340791,0.698498
19649,3.61796,1.42622,0.539158
19650,3.7302,2.83182,0.706734
19651,3.94871,0.0167603,0.81644
19652,6.70322,1.99496,0.626471
19653,4.89103,0.580697,0.599368
19654,3.79468,3.40994,0.90856
19655,3.85691,5.97739,0.0227887
19656,4.00694,0.704052,0.705229
19657,3.95013,4.05591,0.213654
19658,3.78177,0.207691,0.685667
19659,3.796,3.91974,0.048341
19660,3.99436,5.80239,0.0189344
19661,4.09753,0.716724,0.485845
19662,4.3015,1.68826,0.173605
19663,3.73182,0.147593,0.709628
19664,8.76656,2.57174,0.46952
19665,6.57014,2.40335,0.131266
19666,3.54594,3.29425,0.180719
19667,3.64269,4.72267,0.24817
19668,3.64064,3.32985,0.0962897
19669,3.98641,3.16498,0.425877
19670,4.68125,4.72433,0.0345632
19671,3.98396,1.56276,0.219801
19672,3.78489,0.144538,0.873434
19673,4.60848,2.89892,0.0553841
19674,6.22793,0.977609,0.797002
19675,4.72158,0.867147,0.420127
19676,4.65636,2.05413,0.154779
19677,3.97342,4.26401,0.295008
19678,4.37868,4.56723,0.412911
19679,5.53245,1.96752,0.409903
19680,3.71008,4.0619,0.120168
19681,4.38384,4.99678,0.204359
19682,3.83585,0.247361,0.666275
19683,4.07783,4.6458,0.192361
19684,5.12029,5.00761,0.415365
19685,8.21679,1.28228,0.302307
19686,4.2382,5.80943,0.44848
19687,4.43823,2.89212,0.0660108
19688,3.89708,0.364887,0.913197
19689,4.467,3.32403,0.0848504
19690,3.5533,1.2786,0.310387
19691,5.72034,2.86458,0.11328
19692,3.79129,3.06593,0.0790904
19693,3.89335,1.93557,0.413736
19694,3.6076,5.7444,0.0288513
19695,5.57473,3.86428,0.0861882
19696,4.01543,2.84945,0.298437
19697,3.84921,3.8341,0.125248
19698,3.758,5.69414,0.311384
19699,4.56616,2.02088,0.195153
19700,6.03987,0.0470884,0.995139
19701,3.55711,1.67635,0.339921
19702,3.67778,4.45627,0.748948
19703,3.66923,1.63534,0.237547
19704,4.3717,0.510044,0.703022
19705,3.84809,1.09801,0.533239
19706,4.01234,0.747462,0.462565
19707,4.49846,0.306027,0.850603
19708,5.08067,5.71491,0.0144385
19709,4.63103,2.43878,0.150098
19710,4.04427,2.0723,0.143038
19711,3.84714,6.01656,0.162344
19712,3.84529,3.98237,0.0256443
19713,3.94179,5.37052,0.0110417
19714,6.17117,0.110789,0.90201
19715,3.7274,2.53589,0.721618
19716,3.60462,1.58366,0.454156
19717,5.34909,4.1001,0.0281902
19718,4.53543,1.10225,0.301241
19719,4.82066,2.1786,0.714906
19720,4.04254,0.936701,0.410919
19721,4.37479,2.81304,0.673489
19722,3.65162,3.47174,0.0865155
19723,4.38458,0.300016,0.84318
19724,3.71422,1.1754,0.925513
19725,4.1343,0.754294,0.452674
19726,3.88945,2.96118,0.0944054
19727,4.13522,0.672642,0.990986
19728,4.01361,6.19822,0.1806
19729,4.29403,1.00795,0.517626
19730,4.08089,0.281001,0.993777
19731,4.76383,4.60202,0.0787667
19732,5.09279,0.757021,0.435894
19733,3.73596,5.52213,0.0218506
19734,3.60919,0.527567,0.959255
19735,3.66334,2.9511,0.110801
19736,4.04787,0.674249,0.527393
19737,7.328,1.09693,0.939645
19738,4.01258,1.34587,0.274611
19739,3.80767,3.27694,0.143282
19740,5.05409,0.965485,0.714387
19741,4.44914,2.98461,0.0540839
19742,4.34501,0.190613,0.850336
19743,4.81822,0.974555,0.74471
19744,4.57022,4.91299,0.570811
19745,5.26436,0.741743,0.791241
19746,6.36258,5.11978,0.0322837
19747,4.21308,0.122155,0.709843
19748,3.74542,2.95991,0.0597872
19749,4.03726,3.84267,0.201566
19750,3.77536,4.19834,0.0229425
19751,5.19115,3.62479,0.202744
19752,4.96935,4.4357,0.406969
19753,3.57938,0.522415,0.840361
19754,3.67776,2.10703,0.222196
19755,3.731,4.63963,0.526513
19756,4.89343,2.98861,0.123781
19757,4.15365,2.95691,0.0551865
19758,4.3616,4.9663,0.053318
19759,3.57288,0.562411,0.893198
19760,3.87833,3.64746,0.0583011
19761,3.86033,3.02642,0.0884447
19762,3.59149,3.51837,0.0315899
19763,4.54108,4.64097,0.155757
19764,3.99204,3.58608,0.0215989
19765,3.67379,2.78085,0.083574
19766,3.57408,0.879769,0.831766
19767,4.52653,4.64979,0.0693664
19768,4.9178,0.781411,0.388417
19769,4.23811,1.18334,0.739573
19770,4.31083,2.82894,0.457119
19771,3.54868,2.98416,0.116806
19772,3.9016,4.32955,0.0200169
19773,3.74698,2.91696,0.554384
19774,5.48177,1.30768,0.453742
19775,5.3067,1.7674,0.269764
19776,7.5936,4.8757,0.0188338
19777,3.56655,0.650965,0.601625
19778,3.86255,0.845975,0.514893
19779,3.91672,0.429207,0.785549
19780,4.14307,1.40346,0.424057
19781,4.93542,0.513829,0.727316
19782,3.53901,5.37408,0.0307853
19783,4.14371,6.38449,0.0102763
19784,3.93655,4.96467,0.0690796
19785,3.91752,0.89013,0.359706
19786,4.15228,3.45596,0.0333406
19787,3.57356,1.07561,0.335158
19788,3.63923,4.68346,0.0231184
19789,6.8231,3.56022,0.0698324
19790,4.79868,2.91011,0.111448
19791,5.56248,0.850904,0.754255
19792,4.18554,0.359846,0.908606
19793,4.00861,1.0517,0.358044
19794,5.19836,5.14836,0.329338
19795,3.59872,0.28137,0.68214
19796,4.07583,0.974691,0.357588
19797,4.5077,5.84087,0.0203542
19798,4.25348,2.31272,0.146866
19799,5.30064,1.99716,0.310201
19800,4.18348,5.85207,0.167468
19801,5.68341,0.342775,0.648502
19802,3.86749,0.120997,0.741695
19803,4.98892,0.0771281,0.941012
19804,3.87112,0.402379,0.711628
19805,5.30159,1.19477,0.375106
19806,4.53879,2.41412,0.15873
19807,3.73333,4.97375,0.260515
19808,3.71289,1.09827,0.257625
19809,4.46569,0.194503,0.9283
19810,3.60785,5.20775,0.107101
19811,3.74452,2.06258,0.128231
19812,5.05937,2.9254,0.758565
19813,4.43447,4.06427,0.556465
19814,5.47475,1.13011,0.386126
19815,4.41707,6.60518,0.0577912
19816,3.69953,3.16448,0.0483418
19817,3.5924,2.90531,0.914409
19818,3.67529,0.216023,0.977725
19819,3.65882,1.55488,0.192579
19820,3.54212,3.05733,0.114717
19821,3.71524,2.56396,0.117008
19822,3.77925,4.37903,0.173661
19823,4.6338,5.64707,0.0636458
19824,4.08243,4.10665,0.0744849
19825,6.10019,4.37291,0.224955
19826,4.05414,1.47917,0.576845
19827,3.68285,3.22951,0.670169
19828,7.38717,0.354223,0.716493
19829,4.33947,0.970352,0.315995
19830,3.94831,5.27719,0.15265
19831,5.59501,1.40061,0.329191
19832,4.94942,1.79158,0.231128
19833,4.38497,2.41806,0.755734
19834,5.03719,4.43119,0.172614
19835,3.71145,2.60013,0.0601217
19836,5.37072,4.24877,0.426138
19837,3.66635,0.767805,0.476654
19838,3.8807,1.15393,0.682202
19839,3.56993,0.425182,0.481609
19840,3.59029,1.56425,0.301926
19841,6.21254,0.0825062,0.993942
19842,4.28455,5.34166,0.43902
19843,6.84325,3.57656,0.777098
19844,3.76008,3.32642,0.490679
19845,4.259,1.80396,0.2709
19846,4.5317,4.81298,0.0438029
19847,3.69066,4.06073,0.0554241
19848,3.71629,3.486,0.112584
19849,3.55997,3.55439,0.800693
19850,3.87422,1.5318,0.130655
19851,4.33811,4.74677,0.343038
19852,4.32303,0.0549608,0.914493
19853,3.91054,2.30909,0.318569
19854,3.59063,2.61978,0.159948
19855,4.9796,2.75614,0.278918
19856,4.05041,1.76889,0.19384
19857,3.56216,5.58674,0.022148
19858,3.9039,3.09881,0.40327
19859,4.33904,3.45734,0.0769
19860,3.78843,0.0586184,0.962067
19861,4.00135,5.56064,0.170123
19862,4.52909,4.59091,0.143495
19863,5.90595,7.61511,0.0505743
19864,3.98912,2.11368,0.455142
19865,3.55123,4.22883,0.134978
19866,4.70947,2.7922,0.483657
19867,4.17757,1.9551,0.149402
19868,3.93962,3.61745,0.158204
19869,3.5945,0.294989,0.647869
19870,4.67308,3.38702,0.755247
19871,3.78384,5.25472,0.156838
19872,3.64692,3.04771,0.557923
19873,3.91559,1.70964,0.55725
19874,5.58061,1.61618,0.220198
19875,3.86086,0.587766,0.625045
19876,3.72367,0.612885,0.660874
19877,4.18486,3.2669,0.0699135
19878,4.01286,7.42242,0.011354
19879,3.98955,3.90883,0.2679
19880,4.49569,0.25186,0.995793
19881,6.7685,2.97021,0.0903287
19882,4.1568,4.21919,0.0457817
19883,3.61333,1.34642,0.428035
19884,5.35399,0.926269,0.690494
19885,3.54193,1.38781,0.416894
19886,4.63358,0.354479,0.701734
19887,3.96266,2.41596,0.147165
19888,4.47471,1.2447,0.308733
19889,4.31801,7.14946,0.123516
19890,3.60606,2.51922,0.220171
19891,4.16733,0.18685,0.986495
19892,4.08442,0.100422,0.894232
19893,3.58389,2.38158,0.884569
19894,4.75931,4.38156,0.047601
19895,3.97407,0.357608,0.701453
19896,7.0089,6.19078,0.327497
19897,7.01575,1.93327,0.333037
19898,4.83847,3.8555,0.0286061
19899,3.68438,0.463961,0.528313
19900,4.01868,4.43013,0.109952
19901,3.56664,4.7455,0.216005
19902,4.06266,4.75142,0.13168
19903,3.79128,2.65441,0.244885
19904,3.75966,0.0450361,0.721255
19905,3.53961,1.91765,0.143186
19906,4.41272,6.50825,0.642723
19907,4.25944,4.27429,0.300298
19908,3.66604,1.18381,0.392307
19909,4.13951,0.63511,0.568683
19910,5.35778,0.152738,0.991933
19911,4.29443,3.7749,0.0535838
19912,4.89965,1.61666,0.228631
19913,3.92159,4.47771,0.0905875
19914,4.55997,5.72441,0.0634676
19915,5.37088,2.61886,0.271691
19916,3.7533,1.23678,0.401936
19917,5.00117,2.69762,0.633358
19918,3.64538,5.01587,0.843711
19919,4.20213,2.73826,0.0712731
19920,4.78657,2.59103,0.307811
19921,3.55834,3.84205,0.0643017
19922,5.73611,2.97518,0.0784832
19923,3.85503,2.19231,0.129395
19924,4.1699,2.23237,0.250807
19925,3.64998,3.39168,0.0506738
19926,3.65092,0.1617,0.901328
19927,4.00034,3.61974,0.0980224
19928,4.54119,5.69204,0.519824
19929,8.45082,1.23777,0.31841
19930,5.07292,0.390373,0.819517
19931,3.76845,3.98747,0.114297
19932,5.25007,3.35892,0.925665
19933,7.13213,4.40974,0.0575082
19934,3.97114,2.69868,0.363074
19935,3.69769,0.628523,0.57049
19936,3.91271,0.823294,0.455337
19937,6.05328,6.11972,0.619634
19938,4.97251,2.02714,0.301649
19939,4.0844,0.991932,0.629362
19940,4.09226,2.09561,0.186912
19941,4.54775,6.94453,0.0313751
19942,4.14706,0.97164,0.377546
19943,5.01604,4.79132,0.070896
19944,3.73303,0.851083,0.639477
19945,4.37301,7.26674,0.533401
19946,5.35972,4.13078,0.0228288
19947,4.77178,5.88599,0.214338
19948,4.08345,2.59643,0.110346
19949,4.27064,4.41166,0.151426
19950,4.13992,7.10562,0.568322
19951,4.46783,4.18934,0.842621
19952,3.81901,2.37475,0.162117
19953,4.08071,2.55905,0.124276
19954,3.70745,3.91627,0.243571
19955,5.06083,5.56118,0.0315274
19956,4.78307,3.36395,0.105954
19957,3.72716,0.243772,0.626011
19958,3.82191,6.58977,0.0294605
19959,3.65224,7.32105,0.0668512
19960,5.568,7.19664,0.00897908
19961,4.17601,2.39489,0.11144
19962,4.99098,4.80916,0.0200304
19963,3.74513,0.00585119,0.918826
19964,5.38647,5.13579,0.0270825
19965,4.10714,5.62591,0.0744132
19966,4.84416,1.78782,0.553908
19967,4.01123,5.26969,0.159662
19968,4.06298,2.59326,0.234531
19969,4.83573,1.80983,0.678824
19970,4.17545,3.80914,0.059923
19971,5.25788,1.52692,0.182599
19972,5.03055,6.0737,0.0298745
19973,4.29095,1.63271,0.277991
19974,4.49294,3.37479,0.30111
19975,4.45348,2.21422,0.100251
19976,3.75974,1.37549,0.610115
19977,3.86262,2.73046,0.361574
19978,3.87251,1.11765,0.779531
19979,3.94441,2.15201,0.188128
19980,4.21909,2.21921,0.356002
19981,3.87262,5.03277,0.121381
19982,3.79677,2.40906,0.0921991
19983,3.54791,1.14425,0.769219
19984,4.89696,5.39384,0.218758
19985,3.97222,1.74476,0.958922
19986,4.27581,1.63619,0.227076
19987,3.606,0.286897,0.91886
19988,4.7252,1.80404,0.878461
19989,3.84853,5.28189,0.0294525
19990,6.94266,4.375,0.13482
19991,4.31711,2.69934,0.259577
19992,4.32891,2.32663,0.170719
19993,3.95767,4.2946,0.064123
19994,4.17842,6.99975,0.179217
19995,4.02463,3.10427,0.0553297
19996,11.2482,0.215803,0.803075
19997,5.76577,2.51731,0.0968292
19998,4.13706,1.80235,0.345513
19999,6.1386,5.37401,0.363211
20000,3.67956,2.23167,0.28689
20001,3.89589,5.96831,0.306537
20002,3.84742,1.56553,0.542057
20003,5.37057,3.49396,0.108567
20004,3.99221,5.78167,0.107392
20005,4.47666,1.67513,0.155368
20006,4.69649,5.43846,0.0368516
20007,4.7827,6.57876,0.228867
20008,3.86918,0.303919,0.764291
20009,5.28341,3.76024,0.200995
20010,4.4425,0.849441,0.611326
20011,5.95516,1.88701,0.161636
20012,4.79234,2.80331,0.194616
20013,4.01738,5.15516,0.989644
20014,5.45934,3.15564,0.133015
20015,4.35357,3.79898,0.0809217
20016,3.61803,5.27598,0.0333948
20017,3.71689,6.2848,0.107318
20018,4.59083,8.34771,0.0308999
20019,7.00694,0.0626036,0.934874
20020,3.67181,3.11676,0.0426043
20021,6.45968,7.23267,0.012519
20022,5.18358,0.501773,0.662642
20023,4.92347,3.14529,0.112171
20024,3.56106,4.45276,0.0204111
20025,5.99936,1.4596,0.697933
20026,4.06043,5.43022,0.0343686
20027,3.77329,3.63705,0.139992
20028,3.66001,1.07067,0.568594
20029,4.95087,0.10815,0.840933
20030,6.75131,6.1784,0.504125
20031,5.03508,0.372466,0.938932
20032,3.57758,5.16072,0.0515411
20033,5.87729,2.94008,0.076918
20034,3.71546,2.69751,0.105561
20035,3.55085,3.42112,0.0732153
20036,3.65006,4.37396,0.684644
20037,3.65341,0.691472,0.470878
20038,3.90201,4.47061,0.978445
20039,6.27598,5.98201,0.787397
20040,3.73813,1.25053,0.356696
20041,4.89623,0.270138,0.738006
20042,3.88254,3.67379,0.236884
20043,4.62004,2.72644,0.147373
20044,4.20681,4.93171,0.424057
20045,5.04317,4.53537,0.639534
20046,3.68584,1.9342,0.124189
20047,4.20961,2.38581,0.916432
20048,5.23551,4.43862,0.121476
20049,5.05124,5.69498,0.577011
20050,4.15458,2.75506,0.893297
20051,6.7144,2.24714,0.423211
20052,4.87125,6.33762,0.771291
20053,5.17771,1.7295,0.212007
20054,3.65668,3.51245,0.707671
20055,4.84372,0.738029,0.991172
20056,3.67084,3.65036,0.0508566
20057,4.19944,2.96631,0.313767
20058,3.98563,0.941798,0.659603
20059,3.95269,2.5931,0.311845
20060,3.77815,0.159677,0.926756
20061,4.34533,1.80594,0.983098
20062,4.18526,3.47922,0.31998
20063,4.04801,1.94792,0.312673
20064,3.54111,2.25981,0.167498
20065,3.72506,4.98047,0.0460116
20066,6.09025,3.88479,0.183447
20067,3.77311,0.85309,0.716626
20068,10.3603,3.75217,0.0360813
20069,4.74336,5.70859,0.233359
20070,4.6403,5.01984,0.14948
20071,3.75573,3.42898,0.236717
20072,4.95989,2.92871,0.0688856
20073,4.15539,2.44751,0.298184
20074,3.66126,2.11916,0.155174
20075,4.14856,0.556667,0.695538
20076,4.62577,4.20252,0.260619
20077,5.06608,2.97857,0.0894724
20078,5.07032,2.60713,0.189147
20079,3.56572,3.27321,0.0811149
20080,8.7124,2.24656,0.127286
20081,7.17215,3.50401,0.171975
20082,3.78416,1.95792,0.176891
20083,4.85849,1.2956,0.361429
20084,5.16423,8.14641,0.0426385
20085,4.36989,4.00335,0.027016
20086,5.583,2.38815,0.52686
20087,3.56654,6.52598,0.323678
20088,3.53579,5.42806,0.966387
20089,4.17918,5.37211,0.0184581
20090,3.6856,3.71162,0.0242891
20091,3.56767,0.136032,0.991402
20092,3.7535,4.40808,0.0700084
20093,3.55174,0.146349,0.762977
20094,3.73986,2.2495,0.148292
20095,3.82249,4.48892,0.223844
20096,4.40318,1.98854,0.102237
20097,3.62377,2.53236,0.338256
20098,4.20841,4.24602,0.31967
20099,3.58269,0.452007,0.536786
20100,4.38707,3.31352,0.118624
20101,3.68673,4.98061,0.0604412
20102,4.47367,2.98523,0.107535
20103,4.96231,2.56786,0.960221
20104,3.64439,7.16623,0.290951
20105,3.75791,0.796346,0.489779
20106,5.06458,3.00023,0.0901196
20107,3.56984,3.04823,0.674218
20108,4.77663,1.52709,0.640463
20109,6.66154,3.17622,0.461683
20110,3.70073,4.25805,0.0545442
20111,4.14899,1.78845,0.394093
20112,4.5101,4.78025,0.016874
20113,3.64362,3.39177,0.60922
20114,6.25384,4.26559,0.020469
20115,4.11659,1.60067,0.283213
20116,3.72687,1.86748,0.114558
20117,4.41898,3.02404,0.61042
20118,3.84228,1.23592,0.626182
20119,4.83142,6.38879,0.671903
20120,3.79673,3.67793,0.109723
20121,3.84156,0.402249,0.67104
20122,6.32822,1.07923,0.338494
20123,4.55183,5.88335,0.416496
20124,5.80572,4.18148,0.0559729
20125,6.46108,6.22128,0.506929
20126,3.56559,6.71958,0.0219042
20127,6.85103,1.89981,0.164806
20128,4.06296,2.14232,0.151198
20129,6.54164,1.61349,0.266288
20130,5.25299,1.66978,0.338834
20131,3.86726,1.37823,0.465833
20132,3.63612,0.160745,0.57081
20133,3.95411,6.0335,0.0526475
20134,4.25229,1.02808,0.467249
20135,3.90797,1.92185,0.332896
20136,3.93212,3.52653,0.109624
20137,3.74307,0.889113,0.409234
20138,3.869,2.56585,0.0648007
20139,3.6466,1.92477,0.176606
20140,3.71948,1.89655,0.243665
20141,3.60156,2.43405,0.132975
20142,3.62853,1.3964,0.57847
20143,6.50118,2.18659,0.850441
20144,3.59246,2.65842,0.285156
20145,3.8287,5.72853,0.955637
20146,4.75888,4.03717,0.049223
20147,5.39735,5.59088,0.322465
20148,3.60633,4.32346,0.0207563
20149,3.65551,3.53149,0.114645
20150,3.81064,4.83109,0.0359756
20151,4.06084,5.20395,0.0587722
20152,5.31252,1.7874,0.234568
20153,4.63966,5.6286,0.0341837
20154,3.89033,2.22862,0.96544
20155,4.35716,0.932724,0.497943
20156,4.21003,1.3085,0.306434
20157,3.55925,2.09349,0.400917
20158,3.7914,2.55677,0.0693679
20159,6.10591,0.332225,0.658968
20160,3.55391,0.287191,0.987976
20161,3.63961,2.90881,0.988055
20162,3.6583,0.616583,0.542498
20163,3.95161,1.61744,0.409819
20164,3.71425,1.78107,0.457769
20165,3.94298,6.60189,0.0275003
20166,3.73611,0.56357,0.873338
20167,8.49276,3.85523,0.129156
20168,5.06993,2.72717,0.528917
20169,3.90949,1.12611,0.368311
20170,7.49185,7.22663,0.520981
20171,5.03981,1.4014,0.38029
20172,4.95358,3.96231,0.444468
20173,3.81349,2.90316,0.11991
20174,3.62862,1.11857,0.418779
20175,3.81243,4.77151,0.297239
20176,3.93651,3.74763,0.377077
20177,4.09443,1.66467,0.176936
20178,6.74275,6.08783,0.0965433
20179,3.6407,4.84726,0.0381303
20180,4.86009,4.15055,0.0576905
20181,4.29974,0.219815,0.816386
20182,3.98687,4.31952,0.316385
20183,4.67925,8.25751,0.586261
20184,3.7028,0.224238,0.860006
20185,4.12306,1.46098,0.547755
20186,4.84395,4.07199,0.718293
20187,3.67157,4.10554,0.0950484
20188,3.97098,0.118438,0.800743
20189,3.60618,3.25116,0.129075
20190,4.61846,1.08088,0.385525
20191,3.95963,1.4411,0.257635
20192,4.00876,3.5974,0.292124
20193,4.07455,5.33175,0.262588
20194,4.36787,3.56417,0.0999462
20195,3.90973,5.14366,0.128685
20196,4.45284,1.15105,0.409784
20197,3.90086,5.77273,0.138313
20198,4.41494,4.08603,0.0410593
20199,7.63489,5.03458,0.232469
20200,3.87124,2.15117,0.573314
20201,4.44092,0.808862,0.65633
20202,3.70837,6.50757,0.0107798
20203,4.30369,0.25091,0.649944
20204,4.75675,1.17928,0.425514
20205,3.58175,2.39587,0.126807
20206,4.89973,0.512911,0.663448
20207,4.52743,3.64349,0.895403
20208,4.29094,1.09155,0.666026
20209,4.1254,5.82889,0.258252
20210,3.66406,3.30241,0.445065
20211,3.55312,1.25709,0.540123
20212,6.75978,4.94194,0.171365
20213,3.67817,2.3733,0.822221
20214,4.20204,4.89858,0.210314
20215,4.018,2.74501,0.219108
20216,9.0306,6.32082,0.106903
20217,4.93451,3.69713,0.40152
20218,3.81599,3.98866,0.318013
20219,3.65274,2.09706,0.212844
20220,4.80522,0.45446,0.956544
20221,3.80875,2.48735,0.0617584
20222,3.75252,0.339191,0.588322
20223,4.13549,3.58479,0.137293
20224,3.56108,1.06142,0.431913
20225,7.77263,0.257383,0.810905
20226,4.11579,0.789547,0.664811
20227,3.65175,2.2785,0.0879405
20228,6.13288,1.08447,0.690267
20229,4.33137,3.6427,0.260009
20230,4.01366,5.78546,0.220379
20231,6.48071,5.82498,0.272834
20232,4.14675,1.57143,0.311778
20233,4.37823,1.08131,0.397603
20234,3.647,1.33473,0.384635
20235,3.57621,5.26645,0.284169
20236,5.39322,4.40201,0.196451
20237,4.30776,5.38355,0.223928
20238,3.55563,2.42139,0.0893642
20239,4.38521,1.68651,0.204278
20240,3.74749,4.5152,0.0194913
20241,4.36623,0.489933,0.632641
20242,3.53718,3.29779,0.674135
20243,4.28822,5.30466,0.0643063
20244,4.74336,2.19014,0.431923
20245,3.84344,5.46585,0.145628
20246,3.75993,6.58121,0.668974
20247,4.04674,1.04553,0.89737
20248,3.8426,0.927767,0.387119
20249,3.86451,0.808848,0.513484
20250,4.11144,3.93761,0.57343
20251,3.90041,4.1486,0.628641
20252,4.17622,2.4742,0.0713723
20253,4.00303,4.72505,0.497368
20254,4.3494,0.646115,0.906808
20255,3.6921,2.17761,0.601777
20256,3.7882,3.52561,0.0630159
20257,3.80569,0.287827,0.838041
20258,4.52372,2.92561,0.0679318
20259,3.65576,1.60011,0.213286
20260,3.7264,0.884358,0.494683
20261,3.98335,0.0328998,0.812456
20262,3.65981,0.400532,0.650859
20263,3.7116,1.19204,0.313521
